Martha's Vineyard Airport,New Bedford Regional Airport,1,962,407.5
Minneapolis-St Paul International/Wold-Chamberlain Airport,San Francisco International Airport,1,1199,408.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,San Diego International Airport,1,748,403.0
San Diego International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1028,465.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Los Angeles International Airport,1,747,415.0
Los Angeles International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1025,479.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Los Angeles International Airport,1,1203,420.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Dallas Fort Worth International Airport,1,737,445.0
Cincinnati Municipal Airport Lunken Field,Morristown Municipal Airport,1,640,356.0
Morristown Municipal Airport,Cincinnati Municipal Airport Lunken Field,1,1269,366.0
Cincinnati Municipal Airport Lunken Field,Chicago Midway International Airport,1,687,327.0
Chicago Midway International Airport,Cincinnati Municipal Airport Lunken Field,1,1331,391.0
Charlotte Douglas International Airport,Cincinnati Municipal Airport Lunken Field,1,1286,341.0
Cincinnati Municipal Airport Lunken Field,Charlotte Douglas International Airport,1,628,387.5
Gulfport Biloxi International Airport,St Petersburg Clearwater International Airport,1,939,401.0
St Petersburg Clearwater International Airport,Gulfport Biloxi International Airport,1,1073,448.0
Manistee Co Blacker Airport,Chicago Midway International Airport,1,745,224.0
Chicago Midway International Airport,Manistee Co Blacker Airport,1,1331,227.0
Dickinson Theodore Roosevelt Regional Airport,Denver International Airport,1,744,268.0
Dickinson Theodore Roosevelt Regional Airport,Denver International Airport,1,1094,261.0
Denver International Airport,Sloulin Field International Airport,1,883,280.0
Sloulin Field International Airport,Dickinson Theodore Roosevelt Regional Airport,1,1036,238.0
Denver International Airport,Dickinson Theodore Roosevelt Regional Airport,1,1438,266.0
Thief River Falls Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,666,281.0
Thief River Falls Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1097,257.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Thief River Falls Regional Airport,1,997,227.0
Huron Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,716,265.0
Pierre Regional Airport,Huron Regional Airport,1,671,181.0
Jamestown Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1302,286.5
Minneapolis-St Paul International/Wold-Chamberlain Airport,Jamestown Regional Airport,1,1202,230.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Gogebic Iron County Airport,1,819,278.0
Gogebic Iron County Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,894,257.0
Gogebic Iron County Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1300,251.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Gogebic Iron County Airport,1,1224,256.0
Watertown Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1280,281.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Watertown Regional Airport,1,1196,237.5
Jamestown Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,883,269.0
Watertown Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,666,257.0
Watertown Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1092,239.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Watertown Regional Airport,1,1004,246.0
Devils Lake Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,843,288.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Devils Lake Regional Airport,1,739,241.0
Fort Dodge Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,685,237.5
Fort Dodge Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1090,207.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Fort Dodge Regional Airport,1,999,207.0
Mason City Municipal Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,637,217.5
Minneapolis-St Paul International/Wold-Chamberlain Airport,Mason City Municipal Airport,1,823,209.0
Mason City Municipal Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,880,201.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Mason City Municipal Airport,1,1194,220.5
Mason City Municipal Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1251,214.0
Mason City Municipal Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1070,254.5
Minneapolis-St Paul International/Wold-Chamberlain Airport,Mason City Municipal Airport,1,1013,269.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Fort Dodge Regional Airport,1,817,232.0
Fort Dodge Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,899,172.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Mason City Municipal Airport,1,1389,265.0
Santa Fe Municipal Airport,Phoenix Sky Harbor International Airport,1,969,259.5
Denver International Airport,Santa Fe Municipal Airport,1,874,248.0
Santa Fe Municipal Airport,Denver International Airport,1,1272,270.0
Phoenix Sky Harbor International Airport,Santa Fe Municipal Airport,1,1158,269.0
Clovis Municipal Airport,Pueblo Memorial Airport,1,730,270.0
Liberal Mid-America Regional Airport,Clovis Municipal Airport,1,1096,276.0
Grant County Airport,Phoenix Sky Harbor International Airport,1,956,258.5
Phoenix Sky Harbor International Airport,Grant County Airport,1,883,232.0
Grant County Airport,Phoenix Sky Harbor International Airport,1,1314,255.5
Phoenix Sky Harbor International Airport,Grant County Airport,1,1237,242.0
Huron Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1093,258.0
Devils Lake Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1115,291.5
Minneapolis-St Paul International/Wold-Chamberlain Airport,Devils Lake Regional Airport,1,1000,237.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Huron Regional Airport,1,1082,231.5
Jamestown Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,675,293.0
Devils Lake Regional Airport,Jamestown Regional Airport,1,637,270.0
McCarran International Airport,Philadelphia International Airport,1,348,458.0
Los Angeles International Airport,George Bush Intercontinental Houston Airport,1,415,445.0
Myrtle Beach International Airport,General Edward Lawrence Logan International Airport,1,159,459.0
McCarran International Airport,Dallas Fort Worth International Airport,1,190,443.0
McCarran International Airport,Detroit Metropolitan Wayne County Airport,1,322,471.0
McCarran International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,407,462.0
Los Angeles International Airport,Detroit Metropolitan Wayne County Airport,1,342,465.0
McCarran International Airport,Fort Lauderdale Hollywood International Airport,1,382,454.0
Denver International Airport,Fort Lauderdale Hollywood International Airport,1,349,468.0
James M Cox Dayton International Airport,Port Columbus International Airport,1,87,262.5
Norman Y. Mineta San Jose International Airport,Van Nuys Airport,1,1359,389.5
Albuquerque International Sunport Airport,Phoenix Sky Harbor International Airport,1,138,362.5
Canyonlands Field,Ernest A. Love Field,1,157,247.0
Phoenix Sky Harbor International Airport,Page Municipal Airport,1,70,257.0
Los Angeles International Airport,Visalia Municipal Airport,1,33,267.0
Los Angeles International Airport,Kingman Airport,1,42,276.0
Kingman Airport,Ernest A. Love Field,1,119,283.0
Cheyenne Regional Jerry Olson Field,Worland Municipal Airport,1,108,251.5
Denver International Airport,Cheyenne Regional Jerry Olson Field,1,60,263.5
Denver International Airport,Four Corners Regional Airport,1,40,251.0
Denver International Airport,Kearney Regional Airport,1,80,280.0
Denver International Airport,Mc Cook Ben Nelson Regional Airport,1,64,230.0
Denver International Airport,Hays Regional Airport,1,114,289.5
Denver International Airport,Vernal Regional Airport,1,65,254.5
Dodge City Regional Airport,Liberal Mid-America Regional Airport,1,192,247.0
Denver International Airport,Pierre Regional Airport,1,62,291.0
Denver International Airport,Chadron Municipal Airport,1,126,271.5
Philadelphia International Airport,Los Angeles International Airport,1,703,441.0
Charlotte Douglas International Airport,Orlando International Airport,1,810,451.0
Dallas Love Field,Lubbock Preston Smith International Airport,1,1155,382.0
Albuquerque International Sunport Airport,Denver International Airport,1,1300,400.5
Dallas Love Field,William P Hobby Airport,1,700,306.0
Seattle Tacoma International Airport,Reno Tahoe International Airport,1,1046,405.0
Dallas Love Field,Austin Bergstrom International Airport,1,1025,360.0
Sacramento International Airport,Portland International Airport,1,900,389.0
Los Angeles International Airport,Lambert St Louis International Airport,1,976,444.0
Los Angeles International Airport,Austin Bergstrom International Airport,1,919,420.0
McCarran International Airport,Metropolitan Oakland International Airport,1,1276,405.5
Sacramento International Airport,Ontario International Airport,1,843,407.5
San Diego International Airport,Norman Y. Mineta San Jose International Airport,1,954,406.0
Sacramento International Airport,Ontario International Airport,1,984,424.5
Phoenix Sky Harbor International Airport,Denver International Airport,1,955,444.0
Telluride Regional Airport,Denver International Airport,1,1155,264.0
Kingman Airport,Los Angeles International Airport,1,864,220.0
Kingman Airport,Los Angeles International Airport,1,1070,205.0
Visalia Municipal Airport,Los Angeles International Airport,1,805,215.0
Merced Regional Macready Field,Los Angeles International Airport,1,968,237.0
Los Angeles International Airport,Merced Regional Macready Field,1,885,262.0
Canyonlands Field,Denver International Airport,1,832,254.0
Ernest A. Love Field,Page Municipal Airport,1,1278,272.0
Los Angeles International Airport,Ernest A. Love Field,1,1162,266.0
Page Municipal Airport,Denver International Airport,1,1334,236.0
Page Municipal Airport,Phoenix Sky Harbor International Airport,1,1247,248.0
Phoenix Sky Harbor International Airport,Page Municipal Airport,1,1167,280.0
Page Municipal Airport,Phoenix Sky Harbor International Airport,1,786,248.0
Vernal Regional Airport,Denver International Airport,1,758,244.0
Vernal Regional Airport,Denver International Airport,1,975,262.0
Canyonlands Field,Denver International Airport,1,1181,260.0
Pierre Regional Airport,Denver International Airport,1,903,250.0
Pierre Regional Airport,Denver International Airport,1,1167,257.0
Denver International Airport,Pierre Regional Airport,1,1062,275.0
Dodge City Regional Airport,Denver International Airport,1,893,213.0
Denver International Airport,Dodge City Regional Airport,1,805,251.0
Denver International Airport,Liberal Mid-America Regional Airport,1,1237,291.0
Liberal Mid-America Regional Airport,Denver International Airport,1,1328,265.0
Denver International Airport,Pueblo Memorial Airport,1,940,178.5
Pueblo Memorial Airport,Denver International Airport,1,992,188.0
Sheridan County Airport,Denver International Airport,1,771,275.0
Sheridan County Airport,Denver International Airport,1,1118,275.0
Denver International Airport,Sheridan County Airport,1,1205,285.0
Los Angeles International Airport,Merced Regional Macready Field,1,1294,278.5
Visalia Municipal Airport,Los Angeles International Airport,1,1193,252.0
Los Angeles International Airport,Visalia Municipal Airport,1,1121,281.0
Cheyenne Regional Jerry Olson Field,Worland Municipal Airport,1,1043,248.0
Denver International Airport,Cheyenne Regional Jerry Olson Field,1,1002,263.0
Cheyenne Regional Jerry Olson Field,Denver International Airport,1,737,227.0
Cheyenne Regional Jerry Olson Field,Denver International Airport,1,1200,249.5
Worland Municipal Airport,Cheyenne Regional Jerry Olson Field,1,1127,280.0
Denver International Airport,Cheyenne Regional Jerry Olson Field,1,1080,182.0
Cheyenne Regional Jerry Olson Field,Denver International Airport,1,834,263.0
Worland Municipal Airport,Cheyenne Regional Jerry Olson Field,1,753,278.0
Denver International Airport,Cheyenne Regional Jerry Olson Field,1,1389,221.0
Cheyenne Regional Jerry Olson Field,Denver International Airport,1,1133,241.0
Cheyenne Regional Jerry Olson Field,Denver International Airport,1,918,256.0
Cheyenne Regional Jerry Olson Field,Denver International Airport,1,1327,204.0
Denver International Airport,Cheyenne Regional Jerry Olson Field,1,1283,214.0
Four Corners Regional Airport,Denver International Airport,1,732,265.5
Four Corners Regional Airport,Denver International Airport,1,1148,233.0
Denver International Airport,Four Corners Regional Airport,1,1049,213.0
Four Corners Regional Airport,Denver International Airport,1,799,272.5
Show Low Regional Airport,Phoenix Sky Harbor International Airport,1,981,260.0
Phoenix Sky Harbor International Airport,Show Low Regional Airport,1,922,249.0
Show Low Regional Airport,Phoenix Sky Harbor International Airport,1,805,235.0
Show Low Regional Airport,Phoenix Sky Harbor International Airport,1,1166,209.0
Vernal Regional Airport,Denver International Airport,1,1333,257.0
Western Neb. Rgnl/William B. Heilig Airport,Denver International Airport,1,731,233.0
Denver International Airport,Four Corners Regional Airport,1,1211,210.0
Four Corners Regional Airport,Denver International Airport,1,1309,255.0
Western Neb. Rgnl/William B. Heilig Airport,Denver International Airport,1,1068,268.0
Western Neb. Rgnl/William B. Heilig Airport,Denver International Airport,1,1362,261.5
Denver International Airport,Western Neb. Rgnl/William B. Heilig Airport,1,1301,264.0
Kearney Regional Airport,Denver International Airport,1,684,261.5
Denver International Airport,Kearney Regional Airport,1,1236,263.0
Kearney Regional Airport,Denver International Airport,1,1100,254.0
Denver International Airport,Kearney Regional Airport,1,1007,291.0
North Platte Regional Airport Lee Bird Field,Mc Cook Ben Nelson Regional Airport,1,651,191.5
Mc Cook Ben Nelson Regional Airport,Denver International Airport,1,686,233.0
Denver International Airport,North Platte Regional Airport Lee Bird Field,1,1013,255.0
North Platte Regional Airport Lee Bird Field,Denver International Airport,1,1093,242.0
North Platte Regional Airport Lee Bird Field,Denver International Airport,1,856,226.0
Denver International Airport,North Platte Regional Airport Lee Bird Field,1,783,261.5
Denver International Airport,North Platte Regional Airport Lee Bird Field,1,1269,250.0
North Platte Regional Airport Lee Bird Field,Denver International Airport,1,1341,259.5
Cortez Municipal Airport,Denver International Airport,1,727,275.5
Denver International Airport,Cortez Municipal Airport,1,875,250.0
Cortez Municipal Airport,Denver International Airport,1,962,260.0
San Luis Valley Regional Bergman Field,Denver International Airport,1,749,262.0
San Luis Valley Regional Bergman Field,Denver International Airport,1,1139,257.0
Denver International Airport,Cortez Municipal Airport,1,1254,235.5
Cortez Municipal Airport,Denver International Airport,1,1345,273.0
San Luis Valley Regional Bergman Field,Denver International Airport,1,1364,274.0
Hays Regional Airport,Denver International Airport,1,713,260.5
Denver International Airport,Hays Regional Airport,1,1027,258.0
Hays Regional Airport,Denver International Airport,1,1190,247.0
Great Bend Municipal Airport,Hays Regional Airport,1,1155,213.5
Denver International Airport,Hays Regional Airport,1,1219,284.0
Hays Regional Airport,Denver International Airport,1,1309,262.0
Hays Regional Airport,Denver International Airport,1,939,240.0
Denver International Airport,Hays Regional Airport,1,851,264.0
Dodge City Regional Airport,Denver International Airport,1,1251,265.0
Denver International Airport,Dodge City Regional Airport,1,1149,276.0
Riverton Regional Airport,Denver International Airport,1,775,287.0
Denver International Airport,Riverton Regional Airport,1,999,279.0
Riverton Regional Airport,Denver International Airport,1,1101,292.0
Riverton Regional Airport,Denver International Airport,1,1328,263.0
Pueblo Memorial Airport,Denver International Airport,1,832,256.0
Liberal Mid-America Regional Airport,Denver International Airport,1,1265,267.0
Mc Cook Ben Nelson Regional Airport,Denver International Airport,1,1130,266.0
Denver International Airport,Mc Cook Ben Nelson Regional Airport,1,1057,274.5
Chadron Municipal Airport,Denver International Airport,1,787,239.5
Pierre Regional Airport,Chadron Municipal Airport,1,719,231.0
Chadron Municipal Airport,Denver International Airport,1,1261,264.0
Pierre Regional Airport,Huron Regional Airport,1,1049,270.5
Denver International Airport,Pierre Regional Airport,1,932,292.0
Huron Regional Airport,Pierre Regional Airport,1,1180,261.0
Fort Lauderdale Hollywood International Airport,Los Angeles International Airport,1,120,455.0
Denver International Airport,Dickinson Theodore Roosevelt Regional Airport,1,16,454.0
Dallas Fort Worth International Airport,Denver International Airport,1,13,446.0
Denver International Airport,Gerald R. Ford International Airport,1,71,467.5
Fort Lauderdale Hollywood International Airport,La Guardia Airport,1,19,459.5
Denver International Airport,McCarran International Airport,1,49,422.0
Louis Armstrong New Orleans International Airport,William P Hobby Airport,1,22,375.0
Los Angeles International Airport,McCarran International Airport,1,80,317.0
Dallas Love Field,Lambert St Louis International Airport,1,16,428.0
San Francisco International Airport,Dallas Fort Worth International Airport,1,68,444.0
Lambert St Louis International Airport,Detroit Metropolitan Wayne County Airport,1,14,374.0
Phoenix Sky Harbor International Airport,Eppley Airfield,1,68,451.0
McCarran International Airport,San Francisco International Airport,1,114,421.0
Denver International Airport,Chicago Midway International Airport,1,231,457.0
Sacramento International Airport,Bob Hope Airport,1,201,396.0
Metropolitan Oakland International Airport,Ontario International Airport,1,89,415.5
Los Angeles International Airport,San Francisco International Airport,1,300,446.0
Metropolitan Oakland International Airport,Portland International Airport,1,254,475.0
John Wayne Airport-Orange County Airport,McCarran International Airport,1,98,315.0
John Wayne Airport-Orange County Airport,Metropolitan Oakland International Airport,1,275,446.0
El Paso International Airport,Phoenix Sky Harbor International Airport,1,24,371.0
Phoenix Sky Harbor International Airport,Sacramento International Airport,1,180,443.0
Los Angeles International Airport,Denver International Airport,1,225,459.0
Rochester International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,735,270.0
Hartsfield Jackson Atlanta International Airport,Newark Liberty International Airport,1,838,366.0
Charlotte Douglas International Airport,Newark Liberty International Airport,1,993,309.0
Newark Liberty International Airport,Gerald R. Ford International Airport,1,690,397.5
Richmond International Airport,Newark Liberty International Airport,1,884,260.0
Billings Logan International Airport,Chicago O'Hare International Airport,1,749,483.0
Minneapolis-St Paul International/Wold-Chamberlain Airport,Denver International Airport,1,1408,420.0
San Antonio International Airport,Chicago O'Hare International Airport,1,1011,452.0
Fort Lauderdale Hollywood International Airport,Orlando International Airport,1,723,331.0
Chicago O'Hare International Airport,La Guardia Airport,1,664,452.0
Atlantic City International Airport,Fort Lauderdale Hollywood International Airport,1,666,440.0
Atlantic City International Airport,Orlando International Airport,1,698,426.0
McCarran International Airport,Metropolitan Oakland International Airport,1,1154,428.0
La Guardia Airport,Detroit Metropolitan Wayne County Airport,1,833,409.0
Denver International Airport,George Bush Intercontinental Houston Airport,1,910,442.0
Dallas Fort Worth International Airport,Portland International Airport,1,1199,450.0
George Bush Intercontinental Houston Airport,City of Colorado Springs Municipal Airport,1,1411,413.0
Rogue Valley International Medford Airport,San Francisco International Airport,1,732,367.0
Detroit Metropolitan Wayne County Airport,Lambert St Louis International Airport,1,799,416.0
Phoenix Sky Harbor International Airport,Albuquerque International Sunport Airport,1,1025,378.0
Southwest Florida International Airport,Newark Liberty International Airport,1,851,438.0
Metropolitan Oakland International Airport,Seattle Tacoma International Airport,1,815,464.0
Tampa International Airport,Newark Liberty International Airport,1,862,429.0
Eppley Airfield,McCarran International Airport,1,993,411.0
Portland International Jetport Airport,Baltimore/Washington International Thurgood Marshal Airport,1,948,365.5
Orlando International Airport,Newark Liberty International Airport,1,833,374.0
El Paso International Airport,San Antonio International Airport,1,792,422.5
San Francisco International Airport,John F Kennedy International Airport,1,866,499.0
Bob Hope Airport,Phoenix Sky Harbor International Airport,1,1059,364.5
El Paso International Airport,Dallas Love Field,1,1034,405.0
Chicago Midway International Airport,Branson Airport,1,934,431.5
Chicago Midway International Airport,Louis Armstrong New Orleans International Airport,1,864,441.0
Tampa International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,1090,409.0
Denver International Airport,Reno Tahoe International Airport,1,887,415.0
Norman Y. Mineta San Jose International Airport,Ontario International Airport,1,929,417.0
Bradley International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,822,333.0
Denver International Airport,La Guardia Airport,1,1406,490.0
Newark Liberty International Airport,Denver International Airport,1,976,417.5
Denver International Airport,Chicago Midway International Airport,1,1394,471.0
Salt Lake City International Airport,McCarran International Airport,1,1016,394.0
Baltimore/Washington International Thurgood Marshal Airport,Port Columbus International Airport,1,896,383.0
Manchester Airport,Tampa International Airport,1,1025,409.0
San Diego International Airport,Norman Y. Mineta San Jose International Airport,1,1296,412.0
William P Hobby Airport,Newark Liberty International Airport,1,788,431.0
McCarran International Airport,Metropolitan Oakland International Airport,1,984,361.5
Reno Tahoe International Airport,McCarran International Airport,1,808,388.5
Minneapolis-St Paul International/Wold-Chamberlain Airport,Denver International Airport,1,722,405.0
William P Hobby Airport,Tulsa International Airport,1,1115,432.0
William P Hobby Airport,Dallas Love Field,1,1210,354.0
Denver International Airport,Bradley International Airport,1,1414,481.0
San Francisco International Airport,Denver International Airport,1,1020,469.0
El Paso International Airport,Phoenix Sky Harbor International Airport,1,865,357.5
Baltimore/Washington International Thurgood Marshal Airport,General Edward Lawrence Logan International Airport,1,671,387.0
McCarran International Airport,Los Angeles International Airport,1,1206,353.0
Rick Husband Amarillo International Airport,Denver International Airport,1,818,425.0
Valley International Airport,San Antonio International Airport,1,831,266.5
Newark Liberty International Airport,Chicago Midway International Airport,1,970,402.0
Metropolitan Oakland International Airport,John Wayne Airport-Orange County Airport,1,1320,430.0
Denver International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,795,459.5
Denver International Airport,William P Hobby Airport,1,1075,433.0
Dallas Love Field,Kansas City International Airport,1,858,401.0
Austin Bergstrom International Airport,Dallas Love Field,1,700,356.0
Dallas Love Field,William P Hobby Airport,1,1209,317.0
Salt Lake City International Airport,Metropolitan Oakland International Airport,1,1159,399.0
McCarran International Airport,Eppley Airfield,1,1054,463.0
Denver International Airport,Austin Bergstrom International Airport,1,799,428.0
Denver International Airport,La Guardia Airport,1,996,476.0
Reno Tahoe International Airport,McCarran International Airport,1,1334,417.5
Adams Field,Chicago Midway International Airport,1,789,412.0
Nashville International Airport,Denver International Airport,1,1166,435.0
Metropolitan Oakland International Airport,Chicago Midway International Airport,1,815,474.0
El Paso International Airport,Austin Bergstrom International Airport,1,909,417.0
McCarran International Airport,Bob Hope Airport,1,940,300.5
Nashville International Airport,William P Hobby Airport,1,704,423.0
John Wayne Airport-Orange County Airport,Sacramento International Airport,1,1114,377.0
Tampa International Airport,Nashville International Airport,1,1140,433.0
Ontario International Airport,Sacramento International Airport,1,1370,426.0
Orlando International Airport,Austin Bergstrom International Airport,1,755,428.0
McCarran International Airport,Rick Husband Amarillo International Airport,1,1129,440.0
Phoenix Sky Harbor International Airport,Denver International Airport,1,895,433.0
William P Hobby Airport,Lambert St Louis International Airport,1,1034,427.0
Kansas City International Airport,Nashville International Airport,1,699,423.0
Norman Y. Mineta San Jose International Airport,San Diego International Airport,1,1210,441.0
Philadelphia International Airport,Lambert St Louis International Airport,1,1285,398.0
William P Hobby Airport,Dallas Love Field,1,759,320.0
Baltimore/Washington International Thurgood Marshal Airport,Detroit Metropolitan Wayne County Airport,1,704,393.0
San Antonio International Airport,McCarran International Airport,1,725,448.0
Will Rogers World Airport,William P Hobby Airport,1,798,377.0
General Edward Lawrence Logan International Airport,William P Hobby Airport,1,1093,422.0
Washington Dulles International Airport,Austin Bergstrom International Airport,1,736,456.0
Eppley Airfield,Ronald Reagan Washington National Airport,1,1265,334.5
Morgantown Municipal Walter L. Bill Hart Field,North Central West Virginia Airport,1,204,180.0
Harrisburg International Airport,Washington Dulles International Airport,1,26,264.0
Charlottesville Albemarle Airport,Washington Dulles International Airport,1,30,230.0
George Bush Intercontinental Houston Airport,Eglin Air Force Base,1,102,401.5
George Bush Intercontinental Houston Airport,Robert Gray  Army Air Field Airport,1,131,289.0
Chicago O'Hare International Airport,Billings Logan International Airport,1,104,412.0
Chicago O'Hare International Airport,Miami International Airport,1,69,465.0
George Bush Intercontinental Houston Airport,Tucson International Airport,1,144,466.0
Chicago O'Hare International Airport,Asheville Regional Airport,1,65,452.0
Yuma MCAS/Yuma International Airport,Los Angeles International Airport,1,119,255.5
Portland International Airport,Klamath Falls Airport,1,317,234.5
San Diego International Airport,Los Angeles International Airport,1,204,238.5
Phoenix Sky Harbor International Airport,Los Angeles International Airport,1,206,362.0
Washington Dulles International Airport,Miami International Airport,1,9,440.0
Venango Regional Airport,Cleveland Hopkins International Airport,1,652,248.5
Harrisburg International Airport,Washington Dulles International Airport,1,641,259.0
Philadelphia International Airport,Washington Dulles International Airport,1,622,255.0
Lambert St Louis International Airport,George Bush Intercontinental Houston Airport,1,745,366.0
Baltimore/Washington International Thurgood Marshal Airport,General Edward Lawrence Logan International Airport,1,641,396.5
Greater Rochester International Airport,John F Kennedy International Airport,1,610,330.0
Palm Beach International Airport,General Edward Lawrence Logan International Airport,1,694,453.0
John F Kennedy International Airport,Orlando International Airport,1,622,431.0
Louis Armstrong New Orleans International Airport,John F Kennedy International Airport,1,671,451.0
Cleveland Hopkins International Airport,Indianapolis International Airport,1,687,255.0
Greater Rochester International Airport,Cleveland Hopkins International Airport,1,611,252.0
University Park Airport,Washington Dulles International Airport,1,606,252.0
George Bush Intercontinental Houston Airport,Lake Charles Regional Airport,1,825,333.5
George Bush Intercontinental Houston Airport,Mobile Regional Airport,1,742,399.0
George Bush Intercontinental Houston Airport,Indianapolis International Airport,1,744,389.0
Richmond International Airport,Cleveland Hopkins International Airport,1,656,381.0
Raleigh Durham International Airport,Newark Liberty International Airport,1,729,344.0
George Bush Intercontinental Houston Airport,Wichita Mid Continent Airport,1,826,416.0
George Bush Intercontinental Houston Airport,Mc Allen Miller International Airport,1,742,350.0
Eglin Air Force Base,George Bush Intercontinental Houston Airport,1,670,385.0
Cleveland Hopkins International Airport,Denver International Airport,1,610,425.0
Lambert St Louis International Airport,Newark Liberty International Airport,1,640,406.0
Corpus Christi International Airport,George Bush Intercontinental Houston Airport,1,730,283.0
Laredo International Airport,George Bush Intercontinental Houston Airport,1,659,351.5
Capital City Airport,Chicago O'Hare International Airport,1,578,339.0
Washington Dulles International Airport,Albany International Airport,1,738,364.0
Portland International Jetport Airport,Washington Dulles International Airport,1,847,384.5
Akron Canton Regional Airport,Chicago O'Hare International Airport,1,596,361.0
Cleveland Hopkins International Airport,Chicago O'Hare International Airport,1,607,334.0
Blue Grass Airport,Chicago O'Hare International Airport,1,595,370.0
Hartsfield Jackson Atlanta International Airport,James M Cox Dayton International Airport,1,782,350.5
Pittsburgh International Airport,Orlando International Airport,1,610,458.0
Hartsfield Jackson Atlanta International Airport,Jacksonville International Airport,1,780,374.0
Baltimore/Washington International Thurgood Marshal Airport,Hartsfield Jackson Atlanta International Airport,1,628,425.0
The Eastern Iowa Airport,Chicago O'Hare International Airport,1,670,348.0
General Edward Lawrence Logan International Airport,Hancock County-Bar Harbor Airport,1,882,255.5
Hancock County-Bar Harbor Airport,General Edward Lawrence Logan International Airport,1,989,239.0
General Edward Lawrence Logan International Airport,Hancock County-Bar Harbor Airport,1,1141,255.5
Hancock County-Bar Harbor Airport,General Edward Lawrence Logan International Airport,1,1243,240.0
Hancock County-Bar Harbor Airport,General Edward Lawrence Logan International Airport,1,767,235.0
General Edward Lawrence Logan International Airport,Long Island Mac Arthur Airport,1,671,245.0
Long Island Mac Arthur Airport,General Edward Lawrence Logan International Airport,1,766,271.0
General Edward Lawrence Logan International Airport,Long Island Mac Arthur Airport,1,1305,232.0
Long Island Mac Arthur Airport,General Edward Lawrence Logan International Airport,1,1397,263.0
Northern Maine Regional Airport at Presque Isle,General Edward Lawrence Logan International Airport,1,776,240.0
Houghton County Memorial Airport,Chicago O'Hare International Airport,1,598,403.0
San Luis County Regional Airport,Los Angeles International Airport,1,791,248.0
General Mitchell International Airport,Chicago O'Hare International Airport,1,611,225.5
General Mitchell International Airport,Chicago O'Hare International Airport,1,759,270.0
Salt Lake City International Airport,Denver International Airport,1,726,376.5
Fresno Yosemite International Airport,Los Angeles International Airport,1,792,306.0
Cleveland Hopkins International Airport,Theodore Francis Green State Airport,1,701,390.0
Buffalo Niagara International Airport,Washington Dulles International Airport,1,615,359.0
Newark Liberty International Airport,Dallas Fort Worth International Airport,1,616,443.0
Washington Dulles International Airport,Charlotte Douglas International Airport,1,742,327.0
Pittsburgh International Airport,Newark Liberty International Airport,1,754,270.0
Newark Liberty International Airport,Pittsburgh International Airport,1,750,334.5
New Bedford Regional Airport,Martha's Vineyard Airport,1,670,407.5
General Edward Lawrence Logan International Airport,Hancock County-Bar Harbor Airport,1,1386,263.5
